GENOME	ENTROPIES for motif lengths [1 2 3 4 5 6 7 8]
176567006952411529515277127161017901840	1.000000000000000e+00 2.000000000000000e+00 2.888251855282828e+00 3.253829882778697e+00 3.375000000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
111427041252167240194934333996209485419	1.000000000000000e+00 2.000000000000000e+00 2.856221656297595e+00 3.246017382778697e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
292990979519816734926132740798423370647	1.000000000000000e+00 2.000000000000000e+00 2.774266773518899e+00 3.128677148336089e+00 3.300704882778696e+00 3.421875000000001e+00 3.484375000000000e+00 3.500000000000000e+00
162206266401570291605360773731389246500	1.000000000000000e+00 2.000000000000000e+00 2.933364648336089e+00 3.320312500000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
65160884963821689918935114104048423412	1.000000000000000e+00 2.000000000000000e+00 2.913909765557394e+00 3.351562500000000e+00 3.437500000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
59117772950501961471444539521024832478	1.000000000000000e+00 2.000000000000000e+00 2.732509133144318e+00 3.103477441389349e+00 3.328125000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
239099913936301483595323577952791256010	1.000000000000000e+00 2.000000000000000e+00 2.814464015923014e+00 3.130744824168046e+00 3.312500000000001e+00 3.414062500000000e+00 3.484375000000000e+00 3.500000000000000e+00
198767799492175585535342254389427661111	1.000000000000000e+00 2.000000000000000e+00 2.739967089725436e+00 3.158012206946741e+00 3.343750000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
245446104904889874055266902690886891520	1.000000000000000e+00 2.000000000000000e+00 2.758843582495172e+00 3.140472265557394e+00 3.331954882778697e+00 3.429687500000001e+00 3.484375000000000e+00 3.500000000000000e+00
37296237069788891702408471529544339340	1.000000000000000e+00 2.000000000000000e+00 2.905944531114785e+00 3.382812500000001e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
131583780723829999403454601879565589594	1.000000000000000e+00 2.000000000000000e+00 2.793721656297594e+00 3.205039941389349e+00 3.390625000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
301168242658914788602875599531720172497	1.000000000000000e+00 2.000000000000000e+00 2.749896340091057e+00 3.158164941389349e+00 3.337852441389348e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
76873610577454527979543316901112567527	1.000000000000000e+00 2.000000000000000e+00 2.809346656297595e+00 3.224494824168045e+00 3.406250000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
235046174502752353779145827913118996739	1.000000000000000e+00 2.000000000000000e+00 2.853171972504133e+00 3.275352441389349e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
108500314192074552745009811098261383371	1.000000000000000e+00 2.000000000000000e+00 2.780944531114784e+00 3.161994824168046e+00 3.343750000000002e+00 3.421875000000001e+00 3.484375000000000e+00 3.500000000000000e+00
12380750217364582262052767034575535298	1.000000000000000e+00 2.000000000000000e+00 2.771418898701709e+00 3.216682324168044e+00 3.375000000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
293539424802069232908610368235269379118	1.000000000000000e+00 2.000000000000000e+00 2.826259133144319e+00 3.214767382778696e+00 3.378829882778696e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
44087387245356524097075276593947241769	1.000000000000000e+00 2.000000000000000e+00 2.757861574533666e+00 3.134574706946740e+00 3.359375000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
303963257812698878399437235041875984359	1.000000000000000e+00 2.000000000000000e+00 2.767589015923013e+00 3.156097265557392e+00 3.415977441389348e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
258556346221817634493413092287234919718	1.000000000000000e+00 2.000000000000000e+00 2.873914332129551e+00 3.275352441389348e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
96757414938397087556120543965330780079	1.000000000000000e+00 2.000000000000000e+00 2.626183816937780e+00 3.033012206946742e+00 3.281250000000001e+00 3.421875000000001e+00 3.484375000000000e+00 3.500000000000000e+00
42107882730605783354245944179659585814	1.000000000000000e+00 2.000000000000000e+00 2.752946023884520e+00 3.140472265557392e+00 3.343750000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
104624224146554975640223221733587805070	1.000000000000000e+00 2.000000000000000e+00 2.714036258327128e+00 3.128829882778698e+00 3.316329882778696e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
203014669485174909927206075369350377113	1.000000000000000e+00 2.000000000000000e+00 2.723763699716476e+00 3.130744824168045e+00 3.353477441389348e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
46824667431751972177753033209304723721	1.000000000000000e+00 2.000000000000000e+00 2.847274413893480e+00 3.206954882778696e+00 3.343750000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
191933098519902610381777051745964044258	1.000000000000000e+00 2.000000000000000e+00 2.763960942120591e+00 3.208869824168044e+00 3.406250000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
242432927482500899684756069445272862722	1.000000000000000e+00 2.000000000000000e+00 2.686414332129551e+00 3.100629566572160e+00 3.306602441389348e+00 3.415977441389348e+00 3.484375000000000e+00 3.500000000000000e+00
146848492329930194332720785182286966140	1.000000000000000e+00 2.000000000000000e+00 2.873914332129551e+00 3.224494824168044e+00 3.390625000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
260656717217013087884187071495646382494	1.000000000000000e+00 2.000000000000000e+00 2.827819531114784e+00 3.230392382778696e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
217197248696172265951538047829989749935	1.000000000000000e+00 2.000000000000000e+00 2.857001855282828e+00 3.265625000000001e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
153955256731868806025225127276529065440	1.000000000000000e+00 2.000000000000000e+00 2.667941457312362e+00 3.009574706946741e+00 3.247932324168045e+00 3.406250000000000e+00 3.484375000000000e+00 3.500000000000000e+00
310316336507126823208339643789827114089	1.000000000000000e+00 2.000000000000000e+00 2.821921972504133e+00 3.191329882778698e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
26400341095367733418654849858583901810	1.000000000000000e+00 2.000000000000000e+00 2.719426539076290e+00 3.089767382778698e+00 3.316329882778697e+00 3.429687500000001e+00 3.484375000000000e+00 3.500000000000000e+00
177056138251862325028911311296154882607	1.000000000000000e+00 2.000000000000000e+00 2.802467089725436e+00 3.220664941389348e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
235961996282617029144112836650895305940	1.000000000000000e+00 2.000000000000000e+00 2.722274413893480e+00 3.108442066572159e+00 3.322227441389349e+00 3.406250000000000e+00 3.484375000000000e+00 3.500000000000000e+00
13886882278720339677276934145654817418	1.000000000000000e+00 2.000000000000000e+00 2.669501855282828e+00 3.071294507961508e+00 3.306602441389349e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
237396978620537316840879229037305009607	1.000000000000000e+00 2.000000000000000e+00 2.778096656297595e+00 3.097579882778697e+00 3.312500000000001e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
155063730971039948390878819666916199056	1.000000000000000e+00 2.000000000000000e+00 2.848256421854987e+00 3.253829882778698e+00 3.421875000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
166613988491791797697653998031486643956	1.000000000000000e+00 2.000000000000000e+00 2.746846656297595e+00 3.205039941389350e+00 3.369102441389349e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
126013888295932137768296302021910389840	1.000000000000000e+00 2.000000000000000e+00 2.849342089725436e+00 3.201057324168045e+00 3.353477441389348e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
316269470321230685087333467140068633426	1.000000000000000e+00 2.000000000000000e+00 2.882354296672176e+00 3.253829882778697e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
1275806366224239277234858842332145093	1.000000000000000e+00 2.000000000000000e+00 2.814262206946741e+00 3.189414941389350e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
306434307104544832497736639018857274053	1.000000000000000e+00 2.000000000000000e+00 2.852391773518899e+00 3.253829882778697e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
287705545939583560099942506762014784314	1.000000000000000e+00 2.000000000000000e+00 2.787824097686942e+00 3.201057324168045e+00 3.369102441389348e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
150313042875051995339694622736713990873	1.000000000000000e+00 2.000000000000000e+00 2.826259133144319e+00 3.107307324168045e+00 3.285079882778697e+00 3.398437500000000e+00 3.484375000000000e+00 3.500000000000000e+00
142484630836567664235309155883294973073	1.000000000000000e+00 2.000000000000000e+00 2.802467089725436e+00 3.117034765557392e+00 3.312500000000001e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
24481728831107553359558823823901727229	1.000000000000000e+00 2.000000000000000e+00 2.769656691754970e+00 3.169807324168044e+00 3.343750000000001e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
3771276116398489795915915260342463561	1.000000000000000e+00 2.000000000000000e+00 2.852391773518899e+00 3.228477441389349e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
22058248989848260500311509261605052950	1.000000000000000e+00 2.000000000000000e+00 2.913909765557393e+00 3.267539941389348e+00 3.384727441389349e+00 3.445312500000001e+00 3.484375000000000e+00 3.500000000000000e+00
68329106467923185001878925543086598185	1.000000000000000e+00 2.000000000000000e+00 2.925399413893480e+00 3.330039941389349e+00 3.437500000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
157495417693103622154139465731206880528	1.000000000000000e+00 2.000000000000000e+00 2.879811890740204e+00 3.230392382778696e+00 3.390625000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
209655572567923565443873622783417576056	1.000000000000000e+00 2.000000000000000e+00 2.937194531114785e+00 3.328125000000002e+00 3.421875000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
2186949140398547570103834086981311820	1.000000000000000e+00 2.000000000000000e+00 2.847274413893480e+00 3.171722265557393e+00 3.337852441389349e+00 3.421875000000002e+00 3.484375000000000e+00 3.500000000000000e+00
189539647353201083383573972314652063149	1.000000000000000e+00 2.000000000000000e+00 2.827039332129551e+00 3.171722265557393e+00 3.369102441389348e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
246003707956475372628222351302682119564	1.000000000000000e+00 2.000000000000000e+00 2.864967089725437e+00 3.185432324168046e+00 3.375000000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
85960567977841891565534135543603613945	1.000000000000000e+00 2.000000000000000e+00 2.868016773518899e+00 3.304687500000001e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
251374928624407240083244576445085882334	1.000000000000000e+00 2.000000000000000e+00 2.775046972504132e+00 3.214767382778697e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
316606179558353019864683592768637445728	1.000000000000000e+00 2.000000000000000e+00 2.848561890740204e+00 3.283164941389349e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
292764653893731460543138546809056732027	1.000000000000000e+00 2.000000000000000e+00 2.593646340091056e+00 3.031097265557393e+00 3.312500000000002e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
252248045833380802454881897528755011405	1.000000000000000e+00 2.000000000000000e+00 2.778876855282828e+00 3.175704882778698e+00 3.359375000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
144069563410789178720744453551636958162	1.000000000000000e+00 2.000000000000000e+00 2.618218582495172e+00 3.005744824168046e+00 3.242034765557393e+00 3.398437500000000e+00 3.484375000000000e+00 3.500000000000000e+00
208914555242809042066335641746932368067	1.000000000000000e+00 2.000000000000000e+00 2.772199097686942e+00 3.124847265557392e+00 3.337852441389349e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
29203122295671296171593000685602959321	1.000000000000000e+00 2.000000000000000e+00 2.845714015923014e+00 3.246017382778697e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
136683036158928617925181562915706927702	1.000000000000000e+00 2.000000000000000e+00 2.693293898701709e+00 3.097427148336089e+00 3.285079882778696e+00 3.400352441389348e+00 3.484375000000000e+00 3.500000000000000e+00
130200706388492687689035455574721079833	1.000000000000000e+00 2.000000000000000e+00 2.818092089725436e+00 3.226409765557392e+00 3.347579882778696e+00 3.431602441389348e+00 3.468750000000000e+00 3.500000000000000e+00
120352664237186609870049513545991075938	1.000000000000000e+00 2.000000000000000e+00 2.778096656297595e+00 3.222579882778696e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
303330908315206559539092958151076011333	1.000000000000000e+00 2.000000000000000e+00 2.814262206946741e+00 3.163909765557392e+00 3.359375000000000e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
239066169276740985635445811152572656147	1.000000000000000e+00 2.000000000000000e+00 2.849342089725437e+00 3.285079882778697e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
93647607572345534838917160799110029072	1.000000000000000e+00 2.000000000000000e+00 2.849342089725436e+00 3.205039941389349e+00 3.390625000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
3221376396119685094445989923365293329	1.000000000000000e+00 2.000000000000000e+00 2.820361574533667e+00 3.206954882778697e+00 3.359375000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
300569375261312537975519880738690860801	1.000000000000000e+00 2.000000000000000e+00 2.808364648336089e+00 3.197227441389350e+00 3.406250000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
159199770264147122465757763549661398209	1.000000000000000e+00 2.000000000000000e+00 2.827819531114785e+00 3.253829882778697e+00 3.390625000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
160966085404956186977108010594480815264	1.000000000000000e+00 2.000000000000000e+00 2.769149413893480e+00 3.163909765557393e+00 3.337852441389349e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
